band,y,x
1,44.65503918,-81.21455248
1,44.65503918,-81.05519479
1,44.65503918,-81.01978197
1,44.65503918,-80.98436915
1,44.65503918,-80.97551595
1,44.64618597,-81.21455248
1,44.64618597,-81.17913966
1,44.64618597,-81.13487364
1,44.64618597,-81.12602043
1,44.64618597,-81.0729012
1,44.64618597,-81.03748838
1,44.64618597,-81.02863518
1,44.63733277,-81.26767171
1,44.63733277,-81.20569927
1,44.63733277,-81.18799286
1,44.63733277,-81.17913966
1,44.63733277,-81.16143325
1,44.63733277,-81.12602043
1,44.63733277,-81.09946082
1,44.63733277,-81.09060761
1,44.63733277,-81.04634159
1,44.63733277,-81.03748838
1,44.63733277,-80.94010313
1,44.62847956,-80.98436915
1,44.62847956,-80.95780954
1,44.62847956,-80.94895633
1,44.61962636,-81.20569927
1,44.61962636,-81.19684607
1,44.61962636,-81.18799286
1,44.61962636,-81.17028645
1,44.61962636,-81.11716723
1,44.61962636,-81.08175441
1,44.61962636,-81.0729012
1,44.61962636,-81.05519479
1,44.61962636,-81.01092877
1,44.61962636,-81.00207556
1,44.61077315,-81.064048
1,44.61077315,-81.04634159
1,44.61077315,-80.82501147
1,44.60191995,-81.17028645
1,44.60191995,-81.14372684
1,44.60191995,-81.064048
1,44.60191995,-81.01978197
1,44.60191995,-81.01092877
1,44.59306674,-81.13487364
1,44.59306674,-81.064048
1,44.59306674,-81.03748838
1,44.59306674,-81.01978197
1,44.59306674,-80.99322236
1,44.59306674,-80.96666274
1,44.58421354,-81.18799286
1,44.58421354,-81.17913966
1,44.58421354,-81.15258004
1,44.58421354,-81.11716723
1,44.58421354,-81.0729012
1,44.58421354,-81.064048
1,44.57536033,-81.18799286
1,44.57536033,-81.15258004
1,44.57536033,-81.14372684
1,44.57536033,-81.13487364
1,44.57536033,-81.12602043
1,44.57536033,-81.11716723
1,44.57536033,-81.10831402
1,44.57536033,-81.09060761
1,44.57536033,-81.0729012
1,44.57536033,-81.05519479
1,44.57536033,-81.00207556
1,44.56650713,-81.18799286
1,44.56650713,-81.17028645
1,44.56650713,-81.12602043
1,44.56650713,-81.10831402
1,44.56650713,-81.08175441
1,44.56650713,-81.0729012
1,44.56650713,-81.064048
1,44.56650713,-81.05519479
1,44.56650713,-81.01978197
1,44.56650713,-80.8781307
1,44.55765392,-81.17028645
1,44.55765392,-81.16143325
1,44.55765392,-81.15258004
1,44.55765392,-81.01978197
1,44.54880072,-81.16143325
1,44.54880072,-81.14372684
1,44.54880072,-81.01978197
1,44.54880072,-81.00207556
1,44.54880072,-80.99322236
1,44.54880072,-80.97551595
1,44.53994751,-81.09060761
1,44.53994751,-81.08175441
1,44.53994751,-81.064048
1,44.53994751,-81.03748838
1,44.53994751,-81.01978197
1,44.53994751,-80.92239672
1,44.53109431,-81.12602043
1,44.53109431,-81.10831402
1,44.53109431,-81.09946082
1,44.53109431,-81.0729012
1,44.53109431,-81.064048
1,44.53109431,-80.89583711
1,44.52224111,-81.09060761
1,44.5133879,-81.10831402
1,44.5133879,-81.04634159
1,44.5133879,-81.00207556
1,44.5133879,-80.89583711
1,44.5045347,-81.09060761
1,44.5045347,-81.08175441
1,44.5045347,-81.0729012
1,44.5045347,-81.064048
1,44.5045347,-81.02863518
1,44.5045347,-81.01978197
1,44.5045347,-80.97551595
1,44.49568149,-81.08175441
1,44.49568149,-81.0729012
1,44.49568149,-81.05519479
1,44.49568149,-81.04634159
1,44.49568149,-81.03748838
1,44.49568149,-81.02863518
1,44.49568149,-81.01978197
1,44.49568149,-81.00207556
1,44.49568149,-80.8781307
1,44.48682829,-81.0729012
1,44.48682829,-81.064048
1,44.48682829,-81.01978197
1,44.48682829,-80.96666274
1,44.48682829,-80.8869839
1,44.47797508,-81.05519479
1,44.47797508,-80.98436915
1,44.47797508,-80.97551595
1,44.47797508,-80.94010313
1,44.47797508,-80.89583711
1,44.47797508,-80.8869839
1,44.47797508,-80.30267238
1,44.46912188,-81.03748838
1,44.46912188,-81.02863518
1,44.46912188,-81.01978197
1,44.46912188,-80.8869839
1,44.46026867,-81.03748838
1,44.46026867,-81.01978197
1,44.46026867,-81.00207556
1,44.46026867,-80.99322236
1,44.46026867,-80.98436915
1,44.46026867,-80.93124992
1,44.45141547,-81.01978197
1,44.45141547,-81.01092877
1,44.44256226,-81.01092877
1,44.43370906,-81.00207556
1,44.43370906,-80.99322236
1,44.43370906,-80.97551595
1,44.42485585,-80.8869839
1,44.42485585,-80.86042429
1,44.42485585,-80.09019547
1,44.41600265,-80.8781307
1,44.41600265,-80.47088328
1,44.41600265,-80.24955316
1,44.40714944,-80.05478265
1,44.40714944,-80.04592944
1,45.47838722,-81.8165704
1,45.47838722,-81.76345118
1,45.46953402,-81.77230438
1,45.46068081,-81.8165704
1,45.45182761,-81.8165704
1,45.45182761,-81.8077172
1,45.31902954,-81.56868067
1,45.26591031,-81.69262554
1,45.2482039,-81.61294669
1,45.21279108,-81.71033195
1,45.21279108,-81.4358826
1,45.19508467,-81.40932298
1,45.19508467,-81.39161657
1,45.18623147,-81.38276337
1,45.17737826,-81.42702939
1,45.16852506,-81.38276337
1,45.16852506,-81.37391016
1,45.15967185,-81.33849735
1,45.07999301,-81.31193773
1,45.0711398,-81.30308453
1,45.05343339,-81.34735055
1,45.05343339,-81.32079094
1,45.05343339,-81.31193773
1,45.03572698,-81.33849735
1,45.02687378,-81.32964414
1,45.00916737,-81.28537812
1,45.00031416,-81.28537812
1,44.99146096,-81.2588185
1,44.97375455,-81.26767171
1,44.96490135,-81.32079094
1,44.96490135,-81.30308453
1,44.96490135,-81.29423132
1,44.96490135,-81.02863518
1,44.95604814,-81.28537812
1,44.95604814,-81.27652491
1,44.95604814,-81.26767171
1,44.95604814,-81.2499653
1,44.95604814,-81.24111209
1,44.94719494,-81.32964414
1,44.94719494,-81.32079094
1,44.94719494,-81.31193773
1,44.94719494,-81.30308453
1,44.94719494,-81.29423132
1,44.94719494,-81.2588185
1,44.94719494,-81.2499653
1,44.94719494,-81.17028645
1,44.93834173,-81.32964414
1,44.93834173,-81.30308453
1,44.93834173,-81.29423132
1,44.93834173,-81.03748838
1,44.92948853,-81.33849735
1,44.92948853,-81.32079094
1,44.92948853,-81.31193773
1,44.92948853,-81.22340568
1,44.92063532,-81.2588185
1,44.92063532,-81.23225889
1,44.92063532,-81.22340568
1,44.90292891,-81.17913966
1,44.90292891,-81.17028645
1,44.89407571,-81.26767171
1,44.89407571,-81.19684607
1,44.89407571,-81.09946082
1,44.89407571,-81.064048
1,44.8852225,-81.17028645
1,44.8763693,-81.18799286
1,44.8763693,-81.17913966
1,44.8763693,-81.10831402
1,44.8763693,-81.09946082
1,44.8763693,-81.09060761
1,44.86751609,-81.32079094
1,44.86751609,-81.30308453
1,44.86751609,-81.15258004
1,44.86751609,-81.14372684
1,44.85866289,-81.24111209
1,44.85866289,-81.23225889
1,44.85866289,-81.09060761
1,44.84980968,-81.16143325
1,44.84980968,-81.10831402
1,44.84980968,-81.064048
1,44.84095648,-81.09060761
1,44.84095648,-81.08175441
1,44.84095648,-81.0729012
1,44.83210327,-81.24111209
1,44.83210327,-81.23225889
1,44.83210327,-81.22340568
1,44.83210327,-81.21455248
1,44.83210327,-81.0729012
1,44.83210327,-80.92239672
1,44.82325007,-81.24111209
1,44.82325007,-81.23225889
1,44.82325007,-81.22340568
1,44.82325007,-81.21455248
1,44.82325007,-81.20569927
1,44.82325007,-81.19684607
1,44.80554366,-81.16143325
1,44.78783725,-81.16143325
1,44.78783725,-81.00207556
1,44.77898404,-81.22340568
1,44.77898404,-81.064048
1,44.77898404,-81.05519479
1,44.77898404,-81.04634159
1,44.77898404,-81.00207556
1,44.77013084,-81.0729012
1,44.77013084,-81.04634159
1,44.77013084,-81.00207556
1,44.77013084,-80.98436915
1,44.77013084,-80.90469031
1,44.76127763,-81.03748838
1,44.76127763,-80.92239672
1,44.75242443,-80.95780954
1,44.75242443,-80.94895633
1,44.74357123,-81.064048
1,44.74357123,-81.00207556
1,44.74357123,-80.94895633
1,44.73471802,-81.0729012
1,44.73471802,-81.064048
1,44.73471802,-81.05519479
1,44.72586482,-81.05519479
1,44.72586482,-81.04634159
1,44.71701161,-81.064048
1,44.71701161,-81.04634159
1,44.71701161,-81.02863518
1,44.71701161,-80.89583711
1,44.70815841,-81.18799286
1,44.70815841,-81.03748838
1,44.70815841,-81.01978197
1,44.70815841,-81.00207556
1,44.70815841,-80.98436915
1,44.6993052,-81.01092877
1,44.6993052,-81.00207556
1,44.6993052,-80.99322236
1,44.690452,-81.05519479
1,44.690452,-81.04634159
1,44.690452,-81.00207556
1,44.68159879,-81.26767171
1,44.68159879,-81.20569927
1,44.68159879,-81.19684607
1,44.68159879,-81.064048
1,44.68159879,-81.05519479
1,44.68159879,-81.04634159
1,44.67274559,-81.28537812
1,44.67274559,-81.10831402
1,44.67274559,-81.09060761
1,44.67274559,-81.01092877
1,44.66389238,-81.11716723
1,44.66389238,-81.064048
1,44.66389238,-81.00207556
1,44.65503918,-81.26767171
1,44.65503918,-81.15258004
1,44.65503918,-81.064048
1,44.65503918,-81.03748838
1,44.65503918,-80.99322236
1,44.64618597,-81.14372684
1,44.64618597,-81.11716723
1,44.64618597,-81.10831402
1,44.64618597,-81.09946082
1,44.64618597,-81.064048
1,44.64618597,-80.86042429
1,44.63733277,-81.17028645
1,44.63733277,-81.10831402
1,44.63733277,-81.0729012
1,44.63733277,-81.05519479
1,44.63733277,-81.02863518
1,44.63733277,-81.01092877
1,44.63733277,-81.00207556
1,44.63733277,-80.86042429
1,44.62847956,-81.16143325
1,44.62847956,-81.08175441
1,44.62847956,-80.8781307
1,44.62847956,-80.86042429
1,44.61962636,-81.09060761
1,44.61962636,-81.064048
1,44.61962636,-80.8869839
1,44.61962636,-80.8781307
1,44.61962636,-80.73647942
1,44.61077315,-81.08175441
1,44.61077315,-80.94895633
1,44.61077315,-80.86927749
1,44.61077315,-80.86042429
1,44.61077315,-80.73647942
1,44.60191995,-81.15258004
1,44.60191995,-81.13487364
1,44.60191995,-81.12602043
1,44.60191995,-81.08175441
1,44.60191995,-80.83386467
1,44.60191995,-80.82501147
1,44.59306674,-81.11716723
1,44.59306674,-81.10831402
1,44.59306674,-81.04634159
1,44.59306674,-80.95780954
1,44.58421354,-81.14372684
1,44.58421354,-80.96666274
1,44.58421354,-80.86042429
1,44.58421354,-80.85157108
1,44.57536033,-81.09946082
1,44.57536033,-80.97551595
1,44.57536033,-80.96666274
1,44.57536033,-80.85157108
1,44.57536033,-80.82501147
1,44.57536033,-80.81615826
1,44.57536033,-80.74533262
1,44.57536033,-80.47088328
1,44.56650713,-81.09946082
1,44.56650713,-80.76303903
1,44.55765392,-81.12602043
1,44.55765392,-80.86927749
1,44.55765392,-80.84271788
1,44.55765392,-80.78074544
1,44.54880072,-81.15258004
1,44.54880072,-81.11716723
1,44.54880072,-81.09060761
1,44.54880072,-80.90469031
1,44.54880072,-80.89583711
1,44.54880072,-80.86927749
1,44.54880072,-80.80730506
1,44.53994751,-81.04634159
1,44.53994751,-80.93124992
1,44.53994751,-80.89583711
1,44.53994751,-80.8869839
1,44.53109431,-80.94010313
1,44.53109431,-80.80730506
1,44.53109431,-80.77189224
1,44.52224111,-81.11716723
1,44.52224111,-81.10831402
1,44.52224111,-81.09946082
1,44.52224111,-80.93124992
1,44.52224111,-80.90469031
1,44.52224111,-80.83386467
1,44.52224111,-80.81615826
1,44.52224111,-80.36464482
1,44.5133879,-80.99322236
1,44.5133879,-80.93124992
1,44.5133879,-80.8781307
1,44.5133879,-80.76303903
1,44.5133879,-80.75418583
1,44.5045347,-80.92239672
1,44.5045347,-80.86042429
1,44.5045347,-80.79845185
1,44.49568149,-80.94010313
1,44.49568149,-80.92239672
1,44.48682829,-81.05519479
1,44.47797508,-80.86927749
1,44.47797508,-80.86042429
1,44.47797508,-80.84271788
1,44.47797508,-80.83386467
1,44.47797508,-80.26725956
1,44.46912188,-80.86927749
1,44.46912188,-80.86042429
1,44.46026867,-81.01092877
1,44.46026867,-80.8869839
1,44.46026867,-80.8781307
1,44.46026867,-80.86927749
1,44.46026867,-80.86042429
1,44.46026867,-80.83386467
1,44.45141547,-80.86042429
1,44.45141547,-80.85157108
1,44.44256226,-80.96666274
1,44.44256226,-80.94010313
1,44.44256226,-80.8869839
1,44.44256226,-80.8781307
1,44.44256226,-80.86927749
1,44.44256226,-80.86042429
1,44.44256226,-80.77189224
1,44.43370906,-80.38235123
1,44.43370906,-80.30267238
1,44.42485585,-80.91354352
1,44.42485585,-80.85157108
1,44.42485585,-80.47088328
1,44.41600265,-80.96666274
1,44.41600265,-80.89583711
1,44.40714944,-80.94010313
1,44.40714944,-80.93124992
1,44.40714944,-80.92239672
1,44.40714944,-80.8781307
1,45.48724043,-81.73689156
1,45.47838722,-81.74574477
1,45.31017633,-81.73689156
1,45.30132313,-81.73689156
1,45.28361672,-81.71033195
1,45.2570571,-81.66606592
1,45.23935069,-81.63950631
1,45.22164428,-81.65721272
1,45.19508467,-81.65721272
1,45.18623147,-81.64835951
1,45.18623147,-81.39161657
1,45.14196544,-81.35620376
1,45.07999301,-81.36505696
1,45.04458019,-81.48014862
1,45.04458019,-81.35620376
1,45.04458019,-81.34735055
1,45.04458019,-81.33849735
1,45.04458019,-81.32964414
1,45.02687378,-81.28537812
1,45.00031416,-81.27652491
1,44.98260775,-81.26767171
1,44.98260775,-81.2588185
1,44.97375455,-81.27652491
1,44.97375455,-81.2588185
1,44.96490135,-81.31193773
1,44.96490135,-81.28537812
1,44.96490135,-81.2588185
1,44.96490135,-81.2499653
1,44.95604814,-81.32079094
1,44.95604814,-81.2588185
1,44.95604814,-81.21455248
1,44.95604814,-81.04634159
1,44.94719494,-81.22340568
1,44.93834173,-81.32079094
1,44.93834173,-81.28537812
1,44.93834173,-81.27652491
1,44.93834173,-81.26767171
1,44.93834173,-81.2588185
1,44.92948853,-81.36505696
1,44.92948853,-81.29423132
1,44.92948853,-81.17913966
1,44.92948853,-81.01978197
1,44.92063532,-81.34735055
1,44.92063532,-81.28537812
1,44.92063532,-81.27652491
1,44.92063532,-81.26767171
1,44.91178212,-81.2499653
1,44.90292891,-81.27652491
1,44.90292891,-81.26767171
1,44.90292891,-81.2588185
1,44.89407571,-81.17028645
1,44.8763693,-81.30308453
1,44.8763693,-81.16143325
1,44.8763693,-81.08175441
1,44.8763693,-81.0729012
1,44.86751609,-81.26767171
1,44.84980968,-81.0729012
1,44.84095648,-81.28537812
1,44.84095648,-81.22340568
1,44.82325007,-81.29423132
1,44.81439686,-81.19684607
1,44.80554366,-81.2588185
1,44.80554366,-81.15258004
1,44.80554366,-81.12602043
1,44.79669045,-81.22340568
1,44.79669045,-81.21455248
1,44.79669045,-81.17028645
1,44.79669045,-80.97551595
1,44.78783725,-81.21455248
1,44.78783725,-81.20569927
1,44.78783725,-81.15258004
1,44.78783725,-81.14372684
1,44.78783725,-81.01092877
1,44.77898404,-81.15258004
1,44.77898404,-81.14372684
1,44.77013084,-81.14372684
1,44.77013084,-81.13487364
1,44.75242443,-81.2499653
1,44.75242443,-81.03748838
1,44.75242443,-81.02863518
1,44.75242443,-80.94010313
1,44.74357123,-81.16143325
1,44.74357123,-80.89583711
1,44.73471802,-81.17913966
1,44.73471802,-81.12602043
1,44.73471802,-80.99322236
1,44.72586482,-81.2588185
1,44.72586482,-81.17028645
1,44.72586482,-81.15258004
1,44.72586482,-81.14372684
1,44.72586482,-80.94895633
1,44.72586482,-80.94010313
1,44.71701161,-81.17028645
1,44.71701161,-81.16143325
1,44.71701161,-81.15258004
1,44.71701161,-81.14372684
1,44.71701161,-81.13487364
1,44.71701161,-81.11716723
1,44.71701161,-81.08175441
1,44.71701161,-81.00207556
1,44.71701161,-80.97551595
1,44.71701161,-80.96666274
1,44.71701161,-80.94895633
1,44.71701161,-80.94010313
1,44.71701161,-80.92239672
1,44.70815841,-81.24111209
1,44.70815841,-81.17028645
1,44.70815841,-81.16143325
1,44.70815841,-81.10831402
1,44.70815841,-81.02863518
1,44.70815841,-80.97551595
1,44.70815841,-80.96666274
1,44.70815841,-80.93124992
1,44.6993052,-81.13487364
1,44.690452,-81.064048
1,44.690452,-80.98436915
1,44.690452,-80.93124992
1,44.68159879,-81.10831402
1,44.66389238,-81.23225889
1,44.66389238,-81.22340568
1,44.66389238,-81.09060761
1,44.65503918,-81.24111209
1,44.65503918,-81.22340568
1,44.65503918,-81.09060761
1,44.64618597,-81.2499653
1,44.64618597,-81.24111209
1,44.63733277,-81.2588185
1,44.63733277,-81.2499653
1,44.63733277,-81.23225889
1,44.63733277,-81.21455248
1,44.63733277,-81.19684607
1,44.63733277,-81.15258004
1,44.63733277,-81.14372684
1,44.63733277,-80.63024096
1,44.62847956,-81.26767171
1,44.62847956,-81.24111209
1,44.62847956,-81.15258004
1,44.62847956,-81.13487364
1,44.62847956,-81.10831402
1,44.62847956,-80.7010666
1,44.62847956,-80.65680058
1,44.61962636,-81.16143325
1,44.61962636,-81.14372684
1,44.61962636,-81.13487364
1,44.61962636,-81.12602043
1,44.61962636,-81.10831402
1,44.61962636,-81.09946082
1,44.61077315,-81.22340568
1,44.61077315,-81.21455248
1,44.61077315,-81.20569927
1,44.61077315,-81.17913966
1,44.61077315,-81.17028645
1,44.61077315,-81.16143325
1,44.61077315,-81.15258004
1,44.61077315,-81.13487364
1,44.61077315,-81.11716723
1,44.61077315,-81.10831402
1,44.61077315,-80.74533262
1,44.60191995,-81.17913966
1,44.60191995,-81.16143325
1,44.60191995,-81.11716723
1,44.60191995,-80.99322236
1,44.60191995,-80.98436915
1,44.60191995,-80.96666274
1,44.60191995,-80.77189224
1,44.59306674,-81.21455248
1,44.59306674,-81.15258004
1,44.59306674,-81.12602043
1,44.59306674,-81.0729012
1,44.59306674,-81.00207556
1,44.59306674,-80.82501147
1,44.59306674,-80.77189224
1,44.58421354,-81.20569927
1,44.58421354,-81.19684607
1,44.58421354,-81.17028645
1,44.58421354,-81.16143325
1,44.58421354,-81.01092877
1,44.58421354,-81.00207556
1,44.58421354,-80.99322236
1,44.58421354,-80.95780954
1,44.58421354,-80.74533262
1,44.58421354,-80.67450699
1,44.58421354,-80.49744289
1,44.57536033,-81.19684607
1,44.57536033,-81.17913966
1,44.57536033,-81.17028645
1,44.57536033,-81.16143325
1,44.57536033,-81.01092877
1,44.57536033,-80.78959865
1,44.57536033,-80.75418583
1,44.57536033,-80.67450699
1,44.57536033,-80.47973648
1,44.56650713,-81.15258004
1,44.56650713,-81.14372684
1,44.56650713,-81.01092877
1,44.56650713,-81.00207556
1,44.56650713,-80.84271788
1,44.56650713,-80.79845185
1,44.56650713,-80.78959865
1,44.55765392,-81.14372684
1,44.55765392,-80.8781307
1,44.55765392,-80.80730506
1,44.54880072,-81.13487364
1,44.53994751,-81.05519479
1,44.53994751,-81.00207556
1,44.53994751,-80.99322236
1,44.53994751,-80.98436915
1,44.53994751,-80.85157108
1,44.53994751,-80.42661725
1,44.53109431,-81.00207556
1,44.53109431,-80.83386467
1,44.52224111,-81.05519479
1,44.52224111,-81.04634159
1,44.52224111,-81.01978197
1,44.52224111,-80.77189224
1,44.5133879,-81.064048
1,44.5133879,-81.02863518
1,44.5133879,-81.01978197
1,44.5133879,-81.01092877
1,44.5133879,-80.81615826
1,44.5133879,-80.43547046
1,44.5133879,-80.42661725
1,44.5045347,-80.85157108
1,44.49568149,-80.78074544
1,44.49568149,-80.74533262
1,44.48682829,-80.99322236
1,44.48682829,-80.97551595
1,44.47797508,-81.02863518
1,44.47797508,-81.01092877
1,44.47797508,-81.00207556
1,44.46912188,-81.04634159
1,44.46912188,-81.01092877
1,44.46912188,-80.99322236
1,44.46912188,-80.97551595
1,44.46912188,-80.82501147
1,44.46912188,-80.81615826
1,44.46912188,-80.78959865
1,44.46912188,-80.78074544
1,44.46912188,-80.46203007
1,44.46912188,-80.45317687
1,44.46026867,-81.02863518
1,44.46026867,-80.77189224
1,44.46026867,-80.76303903
1,44.46026867,-80.63024096
1,44.45141547,-80.54170891
1,44.44256226,-81.00207556
1,44.44256226,-80.78959865
1,44.44256226,-80.76303903
1,44.44256226,-80.71877301
1,44.44256226,-80.7099198
1,44.43370906,-80.96666274
1,44.43370906,-80.95780954
1,44.43370906,-80.28496597
1,44.42485585,-80.98436915
1,44.42485585,-80.96666274
1,44.42485585,-80.95780954
1,44.42485585,-80.76303903
1,44.42485585,-80.75418583
1,44.42485585,-80.38235123
1,44.42485585,-80.30267238
1,44.41600265,-80.93124992
1,44.41600265,-80.92239672
1,44.41600265,-80.8869839
1,44.41600265,-80.83386467
1,44.41600265,-80.71877301
1,44.41600265,-80.46203007
1,44.41600265,-80.42661725
1,44.40714944,-80.90469031
1,44.40714944,-80.81615826
1,45.48724043,-81.75459797
1,45.48724043,-81.74574477
1,45.47838722,-81.798864
1,45.2482039,-81.57753388
1,45.23935069,-81.68377233
1,45.23935069,-81.30308453
1,45.23049749,-81.64835951
1,45.23049749,-81.46244221
1,45.22164428,-81.63950631
1,45.22164428,-81.6306531
1,45.22164428,-81.47129542
1,45.22164428,-81.46244221
1,45.21279108,-81.64835951
1,45.21279108,-81.63950631
1,45.18623147,-81.42702939
1,45.18623147,-81.36505696
1,45.17737826,-81.39161657
1,45.17737826,-81.36505696
1,45.16852506,-81.36505696
1,45.16852506,-81.35620376
1,45.15967185,-81.36505696
1,45.15967185,-81.34735055
1,45.13311224,-81.42702939
1,45.12425903,-81.54212106
1,45.11540583,-81.32079094
1,45.10655262,-81.32079094
1,45.09769942,-81.4358826
1,45.09769942,-81.32079094
1,45.0711398,-81.49785503
1,45.0711398,-81.31193773
1,45.0622866,-81.37391016
1,45.00031416,-81.20569927
1,44.99146096,-81.4358826
1,44.99146096,-81.40932298
1,44.97375455,-81.2499653
1,44.96490135,-81.26767171
1,44.95604814,-81.39161657
1,44.94719494,-81.28537812
1,44.94719494,-81.27652491
1,44.93834173,-81.02863518
1,44.90292891,-81.29423132
1,44.8852225,-81.11716723
1,44.8852225,-81.10831402
1,44.8763693,-81.13487364
1,44.86751609,-81.09946082
1,44.86751609,-81.09060761
1,44.85866289,-81.05519479
1,44.83210327,-81.27652491
1,44.82325007,-81.17913966
1,44.78783725,-81.13487364
1,44.77013084,-80.99322236
1,44.77013084,-80.95780954
1,44.77013084,-80.94895633
1,44.77013084,-80.94010313
1,44.76127763,-81.05519479
1,44.76127763,-81.04634159
1,44.76127763,-81.01092877
1,44.76127763,-80.99322236
1,44.76127763,-80.96666274
1,44.76127763,-80.95780954
1,44.76127763,-80.94895633
1,44.76127763,-80.94010313
1,44.75242443,-81.20569927
1,44.75242443,-80.93124992
1,44.75242443,-80.91354352
1,44.75242443,-80.90469031
1,44.74357123,-81.27652491
1,44.74357123,-81.18799286
1,44.74357123,-81.01978197
1,44.74357123,-80.92239672
1,44.74357123,-80.91354352
1,44.74357123,-80.90469031
1,44.73471802,-81.15258004
1,44.73471802,-81.14372684
1,44.73471802,-81.11716723
1,44.73471802,-81.09060761
1,44.73471802,-81.03748838
1,44.73471802,-80.95780954
1,44.73471802,-80.94895633
1,44.73471802,-80.94010313
1,44.73471802,-80.93124992
1,44.73471802,-80.92239672
1,44.72586482,-81.01092877
1,44.72586482,-80.92239672
1,44.71701161,-81.2499653
1,44.71701161,-81.10831402
1,44.71701161,-81.01978197
1,44.71701161,-81.01092877
1,44.71701161,-80.99322236
1,44.71701161,-80.98436915
1,44.71701161,-80.6922134
1,44.70815841,-81.17913966
1,44.70815841,-80.91354352
1,44.6993052,-81.17913966
1,44.6993052,-81.17028645
1,44.6993052,-80.96666274
1,44.6993052,-80.92239672
1,44.6993052,-80.78074544
1,44.6993052,-80.76303903
1,44.690452,-81.14372684
1,44.690452,-81.09060761
1,44.690452,-81.0729012
1,44.690452,-80.81615826
1,44.68159879,-81.09946082
1,44.67274559,-81.14372684
1,44.67274559,-80.99322236
1,44.67274559,-80.94895633
1,44.67274559,-80.94010313
1,44.67274559,-80.93124992
1,44.67274559,-80.92239672
1,44.66389238,-80.93124992
1,44.66389238,-80.83386467
1,44.65503918,-81.09946082
1,44.65503918,-81.01092877
1,44.65503918,-80.94895633
1,44.65503918,-80.94010313
1,44.65503918,-80.93124992
1,44.65503918,-80.85157108
1,44.65503918,-80.81615826
1,44.65503918,-80.63024096
1,44.64618597,-80.95780954
1,44.64618597,-80.94895633
1,44.64618597,-80.94010313
1,44.64618597,-80.93124992
1,44.64618597,-80.85157108
1,44.64618597,-80.84271788
1,44.64618597,-80.72762621
1,44.64618597,-80.63024096
1,44.63733277,-80.99322236
1,44.63733277,-80.98436915
1,44.63733277,-80.97551595
1,44.63733277,-80.96666274
1,44.63733277,-80.95780954
1,44.63733277,-80.94895633
1,44.63733277,-80.84271788
1,44.63733277,-80.82501147
1,44.63733277,-80.74533262
1,44.63733277,-80.73647942
1,44.63733277,-80.72762621
1,44.63733277,-80.64794737
1,44.62847956,-80.97551595
1,44.62847956,-80.96666274
1,44.62847956,-80.86927749
1,44.62847956,-80.85157108
1,44.62847956,-80.84271788
1,44.62847956,-80.82501147
1,44.62847956,-80.81615826
1,44.62847956,-80.80730506
1,44.62847956,-80.75418583
1,44.62847956,-80.74533262
1,44.62847956,-80.73647942
1,44.61962636,-81.01978197
1,44.61962636,-80.97551595
1,44.61962636,-80.95780954
1,44.61962636,-80.94895633
1,44.61962636,-80.86927749
1,44.61962636,-80.86042429
1,44.61962636,-80.85157108
1,44.61962636,-80.84271788
1,44.61962636,-80.82501147
1,44.61962636,-80.81615826
1,44.61962636,-80.80730506
1,44.61962636,-80.79845185
1,44.61962636,-80.78959865
1,44.61962636,-80.78074544
1,44.61962636,-80.74533262
1,44.61962636,-80.72762621
1,44.61962636,-80.71877301
1,44.61962636,-80.7010666
1,44.61962636,-80.67450699
1,44.61962636,-80.64794737
1,44.61077315,-80.97551595
1,44.61077315,-80.96666274
1,44.61077315,-80.95780954
1,44.61077315,-80.8869839
1,44.61077315,-80.85157108
1,44.61077315,-80.84271788
1,44.61077315,-80.83386467
1,44.61077315,-80.81615826
1,44.61077315,-80.80730506
1,44.61077315,-80.76303903
1,44.61077315,-80.75418583
1,44.61077315,-80.71877301
1,44.61077315,-80.67450699
1,44.61077315,-80.66565378
1,44.61077315,-80.65680058
1,44.61077315,-80.64794737
1,44.60191995,-80.89583711
1,44.60191995,-80.8781307
1,44.60191995,-80.86042429
1,44.60191995,-80.84271788
1,44.60191995,-80.81615826
1,44.60191995,-80.80730506
1,44.60191995,-80.78959865
1,44.60191995,-80.76303903
1,44.60191995,-80.74533262
1,44.60191995,-80.73647942
1,44.60191995,-80.72762621
1,44.60191995,-80.71877301
1,44.60191995,-80.7099198
1,44.60191995,-80.7010666
1,44.60191995,-80.64794737
1,44.59306674,-80.98436915
1,44.59306674,-80.97551595
1,44.59306674,-80.94895633
1,44.59306674,-80.8781307
1,44.59306674,-80.86042429
1,44.59306674,-80.85157108
1,44.59306674,-80.84271788
1,44.59306674,-80.83386467
1,44.59306674,-80.81615826
1,44.59306674,-80.80730506
1,44.59306674,-80.79845185
1,44.59306674,-80.78959865
1,44.59306674,-80.78074544
1,44.59306674,-80.75418583
1,44.59306674,-80.73647942
1,44.59306674,-80.72762621
1,44.59306674,-80.65680058
1,44.59306674,-80.64794737
1,44.59306674,-80.63909417
1,44.59306674,-80.63024096
1,44.58421354,-81.10831402
1,44.58421354,-81.09946082
1,44.58421354,-80.97551595
1,44.58421354,-80.94895633
1,44.58421354,-80.8869839
1,44.58421354,-80.86927749
1,44.58421354,-80.84271788
1,44.58421354,-80.83386467
1,44.58421354,-80.82501147
1,44.58421354,-80.81615826
1,44.58421354,-80.80730506
1,44.58421354,-80.79845185
1,44.58421354,-80.78959865
1,44.58421354,-80.78074544
